classifier,C,class_weight,cv_accuracy_mean,cv_accuracy_std,cv_macro_f1_mean,cv_macro_f1_std,cv_recall_insulator_ok_mean,cv_recall_insulator_ok_std,cv_recall_defect_flashover_mean,cv_recall_defect_flashover_std,cv_recall_defect_broken_mean,cv_recall_defect_broken_std,kernel
logreg,0.01,none,0.8285714285714286,0.023328473740792145,0.5859134765017118,0.0932791970117624,0.9875,0.024999999999999998,0.5,0.31622776601683794,0.2,0.1632993161855452,
logreg,0.01,balanced,0.8666666666666666,0.11428571428571428,0.7837950937950937,0.16951729451978625,0.9125,0.1159202311936963,0.7,0.4,0.7333333333333333,0.24944382578492943,
logreg,0.03,none,0.8761904761904763,0.05714285714285712,0.7077837195484254,0.11567925220408881,0.975,0.03061862178478973,0.5,0.31622776601683794,0.5999999999999999,0.38873012632302,
logreg,0.03,balanced,0.8761904761904761,0.09805362039035237,0.8047827481160814,0.138149770463187,0.9125,0.1159202311936963,0.8,0.2449489742783178,0.7333333333333333,0.24944382578492943,
logreg,0.1,none,0.8666666666666668,0.055532875189002844,0.6980148119854002,0.12226956858664807,0.9625,0.03061862178478973,0.5,0.31622776601683794,0.5999999999999999,0.38873012632302,
logreg,0.1,balanced,0.8761904761904763,0.07737179432986631,0.7906238859180035,0.11327271878884669,0.925,0.09185586535436918,0.7,0.2449489742783178,0.7333333333333333,0.24944382578492943,
logreg,0.3,none,0.8666666666666668,0.055532875189002844,0.6980148119854002,0.12226956858664807,0.9625,0.03061862178478973,0.5,0.31622776601683794,0.5999999999999999,0.38873012632302,
logreg,0.3,balanced,0.8761904761904763,0.07126966450997983,0.7874863529528844,0.1136682843579381,0.925,0.07288689868556625,0.7,0.2449489742783178,0.7333333333333333,0.24944382578492943,
logreg,1.0,none,0.8666666666666668,0.055532875189002844,0.6980148119854002,0.12226956858664807,0.9625,0.03061862178478973,0.5,0.31622776601683794,0.5999999999999999,0.38873012632302,
logreg,1.0,balanced,0.8761904761904763,0.07126966450997983,0.7874863529528844,0.1136682843579381,0.925,0.07288689868556625,0.7,0.2449489742783178,0.7333333333333333,0.24944382578492943,
logreg,3.0,none,0.8761904761904763,0.05714285714285712,0.7333642743509916,0.11354468488457102,0.9625,0.03061862178478973,0.6,0.20000000000000004,0.5999999999999999,0.38873012632302,
logreg,3.0,balanced,0.8761904761904763,0.07126966450997983,0.7874863529528844,0.1136682843579381,0.925,0.07288689868556625,0.7,0.2449489742783178,0.7333333333333333,0.24944382578492943,
svm,0.1,none,0.8285714285714285,0.04856209060564558,0.6328174603174602,0.1240355556807101,0.9125,0.03061862178478973,0.4,0.37416573867739417,0.6666666666666666,0.36514837167011077,linear
svm,0.1,balanced,0.8285714285714285,0.04856209060564558,0.6328174603174602,0.1240355556807101,0.9125,0.03061862178478973,0.4,0.37416573867739417,0.6666666666666666,0.36514837167011077,linear
svm,0.1,none,0.7619047619047619,0.0,0.2882882882882883,0.0,1.0,0.0,0.0,0.0,0.0,0.0,rbf
svm,0.1,balanced,0.6952380952380952,0.10257456775494292,0.34471463721463713,0.09320542445553173,0.85,0.16105123408406408,0.0,0.0,0.3333333333333333,0.42163702135578396,rbf
svm,0.3,none,0.8285714285714285,0.04856209060564558,0.6328174603174602,0.1240355556807101,0.9125,0.03061862178478973,0.4,0.37416573867739417,0.6666666666666666,0.36514837167011077,linear
svm,0.3,balanced,0.8285714285714285,0.04856209060564558,0.6328174603174602,0.1240355556807101,0.9125,0.03061862178478973,0.4,0.37416573867739417,0.6666666666666666,0.36514837167011077,linear
svm,0.3,none,0.7619047619047619,0.0,0.2882882882882883,0.0,1.0,0.0,0.0,0.0,0.0,0.0,rbf
svm,0.3,balanced,0.49523809523809526,0.18952141659173713,0.4505505244010991,0.21801471660197222,0.45,0.2481179155159901,0.5,0.4472135954999579,0.7333333333333333,0.3265986323710904,rbf
svm,1.0,none,0.8285714285714285,0.04856209060564558,0.6328174603174602,0.1240355556807101,0.9125,0.03061862178478973,0.4,0.37416573867739417,0.6666666666666666,0.36514837167011077,linear
svm,1.0,balanced,0.8285714285714285,0.04856209060564558,0.6328174603174602,0.1240355556807101,0.9125,0.03061862178478973,0.4,0.37416573867739417,0.6666666666666666,0.36514837167011077,linear
svm,1.0,none,0.7619047619047619,0.0,0.2882882882882883,0.0,1.0,0.0,0.0,0.0,0.0,0.0,rbf
svm,1.0,balanced,0.8,0.0761904761904762,0.5789158268671454,0.12180605655637732,0.925,0.12119199643540822,0.5,0.4472135954999579,0.3333333333333333,0.36514837167011077,rbf
svm,3.0,none,0.8285714285714285,0.04856209060564558,0.6328174603174602,0.1240355556807101,0.9125,0.03061862178478973,0.4,0.37416573867739417,0.6666666666666666,0.36514837167011077,linear
svm,3.0,balanced,0.8285714285714285,0.04856209060564558,0.6328174603174602,0.1240355556807101,0.9125,0.03061862178478973,0.4,0.37416573867739417,0.6666666666666666,0.36514837167011077,linear
svm,3.0,none,0.780952380952381,0.04856209060564556,0.45443495443495446,0.15820608083012164,0.9625,0.049999999999999996,0.1,0.2,0.26666666666666666,0.24944382578492943,rbf
svm,3.0,balanced,0.780952380952381,0.04856209060564556,0.4671166096972549,0.16758131669600876,0.95,0.07288689868556626,0.1,0.2,0.3333333333333333,0.36514837167011077,rbf
